,Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),Symbol
273,11-Feb-2011,5219.65,5319.45,5177.7,5310.0,211250584,7717.69,NIFTY50INDEX
274,14-Feb-2011,5340.25,5463.8,5340.25,5456.0,175710338,7073.77,NIFTY50INDEX
275,15-Feb-2011,5467.75,5506.5,5408.35,5481.0,170459703,7071.0,NIFTY50INDEX
276,16-Feb-2011,5467.6,5504.8,5460.35,5481.7,140517190,5258.76,NIFTY50INDEX
277,17-Feb-2011,5501.7,5553.0,5463.4,5546.45,143669623,5601.73,NIFTY50INDEX
278,18-Feb-2011,5557.55,5599.25,5441.95,5458.95,180906498,7684.74,NIFTY50INDEX
279,21-Feb-2011,5456.6,5526.25,5413.1,5518.6,137634026,6109.38,NIFTY50INDEX
280,22-Feb-2011,5504.4,5519.45,5437.3,5469.2,166271411,7383.12,NIFTY50INDEX
281,23-Feb-2011,5452.45,5495.2,5427.55,5437.35,173584660,7203.8,NIFTY50INDEX
282,24-Feb-2011,5408.75,5423.4,5242.5,5262.7,259347677,11011.16,NIFTY50INDEX
283,25-Feb-2011,5321.05,5338.2,5232.75,5303.55,193536325,7679.23,NIFTY50INDEX
284,28-Feb-2011,5330.15,5477.0,5308.6,5333.25,317245759,10276.18,NIFTY50INDEX
285,01-Mar-2011,5382.0,5533.05,5373.55,5522.3,210498269,7411.09,NIFTY50INDEX
286,03-Mar-2011,5478.45,5570.75,5468.25,5536.2,218804792,8848.97,NIFTY50INDEX
287,04-Mar-2011,5586.2,5608.2,5524.1,5538.75,162006860,6522.01,NIFTY50INDEX
288,07-Mar-2011,5490.05,5491.25,5408.45,5463.15,134581629,5145.87,NIFTY50INDEX
289,08-Mar-2011,5466.1,5530.55,5464.75,5520.8,127506672,5176.59,NIFTY50INDEX
290,09-Mar-2011,5542.4,5563.3,5477.45,5531.0,149822867,5595.45,NIFTY50INDEX
291,10-Mar-2011,5516.1,5516.3,5468.45,5494.4,135730117,4854.41,NIFTY50INDEX
292,11-Mar-2011,5456.15,5502.7,5411.55,5445.45,133441964,5586.59,NIFTY50INDEX
293,14-Mar-2011,5436.5,5537.3,5434.25,5531.5,173521756,5310.24,NIFTY50INDEX
294,15-Mar-2011,5420.0,5497.85,5373.65,5449.65,191037598,7745.78,NIFTY50INDEX
295,16-Mar-2011,5475.95,5535.1,5475.95,5511.15,135196748,5724.84,NIFTY50INDEX
296,17-Mar-2011,5455.4,5510.05,5435.3,5446.65,135255698,5962.69,NIFTY50INDEX
297,18-Mar-2011,5475.35,5483.05,5366.4,5373.7,129492420,5729.27,NIFTY50INDEX
298,21-Mar-2011,5408.75,5413.3,5348.2,5364.75,107174731,4222.09,NIFTY50INDEX
299,22-Mar-2011,5390.85,5428.15,5376.15,5413.85,94938100,3978.8,NIFTY50INDEX
300,23-Mar-2011,5411.4,5484.95,5401.95,5480.25,112036402,4852.75,NIFTY50INDEX
301,24-Mar-2011,5501.8,5529.0,5496.1,5522.4,115262055,4766.56,NIFTY50INDEX
302,25-Mar-2011,5588.65,5667.1,5560.95,5654.25,133451382,6457.47,NIFTY50INDEX
303,28-Mar-2011,5645.25,5709.1,5643.2,5687.25,130717964,6675.09,NIFTY50INDEX
304,29-Mar-2011,5686.5,5770.35,5680.7,5736.35,140479340,6737.62,NIFTY50INDEX
305,30-Mar-2011,5755.8,5803.15,5753.9,5787.65,133208726,6161.99,NIFTY50INDEX
306,31-Mar-2011,5803.05,5872.0,5778.65,5833.75,219441114,11741.25,NIFTY50INDEX
307,01-Apr-2011,5835.0,5860.2,5810.4,5826.05,118321855,5698.58,NIFTY50INDEX
308,04-Apr-2011,5842.0,5918.7,5833.2,5908.45,106392427,5424.67,NIFTY50INDEX
309,05-Apr-2011,5923.85,5928.65,5855.85,5910.05,110625437,5386.96,NIFTY50INDEX
310,06-Apr-2011,5908.0,5944.45,5868.8,5891.75,125960708,6114.96,NIFTY50INDEX
311,07-Apr-2011,5888.55,5906.1,5866.25,5885.7,98160761,5029.08,NIFTY50INDEX
312,08-Apr-2011,5886.75,5926.95,5822.0,5842.0,99854772,5071.12,NIFTY50INDEX
313,11-Apr-2011,5805.35,5830.3,5777.9,5785.7,92734132,4636.4,NIFTY50INDEX
314,13-Apr-2011,5747.95,5923.6,5735.55,5911.5,145699909,6888.51,NIFTY50INDEX
315,15-Apr-2011,5898.75,5907.35,5806.45,5824.55,140590405,9198.8,NIFTY50INDEX
316,18-Apr-2011,5824.35,5897.9,5722.25,5729.1,121111083,7626.14,NIFTY50INDEX
317,19-Apr-2011,5716.0,5762.95,5693.25,5740.75,101237488,5510.81,NIFTY50INDEX
318,20-Apr-2011,5786.05,5857.35,5759.65,5851.65,117896054,6097.39,NIFTY50INDEX
319,21-Apr-2011,5882.85,5912.9,5864.35,5884.7,119753918,7240.13,NIFTY50INDEX
320,25-Apr-2011,5859.6,5906.6,5857.0,5874.5,94377009,5323.17,NIFTY50INDEX
321,26-Apr-2011,5876.85,5893.2,5791.55,5868.4,117166769,6155.73,NIFTY50INDEX
322,27-Apr-2011,5884.2,5892.35,5819.95,5833.9,108740523,5893.38,NIFTY50INDEX
323,28-Apr-2011,5851.35,5856.4,5776.95,5785.45,159344933,8773.7,NIFTY50INDEX
324,29-Apr-2011,5782.5,5804.3,5706.05,5749.5,184751755,7259.0,NIFTY50INDEX
325,02-May-2011,5766.9,5775.25,5687.7,5701.3,86514383,4614.18,NIFTY50INDEX
326,03-May-2011,5689.7,5710.8,5554.85,5565.25,125522829,7457.0,NIFTY50INDEX
327,04-May-2011,5567.7,5578.8,5503.0,5537.15,119083244,6150.25,NIFTY50INDEX
328,05-May-2011,5531.6,5560.3,5443.65,5459.85,126424541,5953.85,NIFTY50INDEX
329,06-May-2011,5477.65,5564.4,5472.45,5551.45,122684321,5969.39,NIFTY50INDEX
330,09-May-2011,5575.2,5586.05,5502.4,5551.1,75438946,3387.89,NIFTY50INDEX
331,10-May-2011,5555.55,5592.9,5514.55,5541.25,88822800,3931.01,NIFTY50INDEX
332,11-May-2011,5547.2,5574.7,5525.0,5565.05,82509136,4309.88,NIFTY50INDEX
333,12-May-2011,5537.8,5572.5,5476.3,5486.15,91624740,4342.75,NIFTY50INDEX
334,13-May-2011,5492.35,5605.0,5472.15,5544.75,119423852,5690.93,NIFTY50INDEX
335,16-May-2011,5541.7,5541.8,5487.65,5499.0,94219161,4343.66,NIFTY50INDEX
336,17-May-2011,5496.1,5523.85,5421.05,5438.95,109199263,6356.9,NIFTY50INDEX
337,18-May-2011,5448.2,5460.5,5401.25,5420.6,107357672,6250.15,NIFTY50INDEX
338,19-May-2011,5448.15,5452.6,5411.25,5428.1,94180687,5509.73,NIFTY50INDEX
339,20-May-2011,5450.65,5517.55,5432.75,5486.35,127399855,5791.89,NIFTY50INDEX
340,23-May-2011,5456.7,5456.7,5373.0,5386.55,94674110,5037.85,NIFTY50INDEX
341,24-May-2011,5385.1,5422.6,5367.45,5394.85,100052471,4819.47,NIFTY50INDEX
342,25-May-2011,5389.1,5389.1,5328.7,5348.95,99917758,5133.01,NIFTY50INDEX
343,26-May-2011,5372.75,5422.2,5356.35,5412.35,161608076,7601.74,NIFTY50INDEX
344,27-May-2011,5413.7,5485.8,5413.6,5476.1,117233303,5553.69,NIFTY50INDEX
345,30-May-2011,5493.75,5509.3,5458.6,5473.1,100764849,4451.38,NIFTY50INDEX
346,31-May-2011,5492.0,5571.6,5489.7,5560.15,149409715,6946.23,NIFTY50INDEX
347,01-Jun-2011,5561.05,5597.35,5559.45,5592.0,98629277,4670.86,NIFTY50INDEX
348,02-Jun-2011,5529.9,5568.2,5521.95,5550.35,110949186,4709.42,NIFTY50INDEX
349,03-Jun-2011,5565.7,5604.95,5507.2,5516.75,101017578,4757.1,NIFTY50INDEX
350,06-Jun-2011,5504.3,5542.65,5479.85,5532.05,77137320,3486.68,NIFTY50INDEX
351,07-Jun-2011,5509.15,5570.1,5507.8,5556.15,81858402,3830.7,NIFTY50INDEX
352,08-Jun-2011,5535.25,5556.6,5514.9,5526.85,92928675,3869.33,NIFTY50INDEX
353,09-Jun-2011,5523.55,5540.1,5502.05,5521.05,87033655,3859.17,NIFTY50INDEX
354,10-Jun-2011,5518.05,5521.45,5457.45,5485.8,84190282,3995.15,NIFTY50INDEX
355,13-Jun-2011,5469.85,5496.7,5436.95,5482.8,80104906,3807.22,NIFTY50INDEX
356,14-Jun-2011,5485.6,5520.15,5484.2,5500.5,97840485,4714.26,NIFTY50INDEX
357,15-Jun-2011,5494.45,5499.35,5438.95,5447.5,95878889,4562.47,NIFTY50INDEX
358,16-Jun-2011,5419.65,5447.5,5389.8,5396.75,128063494,5341.03,NIFTY50INDEX
359,17-Jun-2011,5412.5,5421.15,5355.85,5366.4,97876272,4480.59,NIFTY50INDEX
360,20-Jun-2011,5372.2,5377.4,5195.9,5257.9,135334880,5956.17,NIFTY50INDEX
361,21-Jun-2011,5280.8,5322.45,5257.0,5275.85,107191673,4765.02,NIFTY50INDEX
362,22-Jun-2011,5304.65,5310.5,5262.5,5278.3,95769497,4151.39,NIFTY50INDEX
363,23-Jun-2011,5269.1,5330.6,5252.25,5320.0,89001344,3756.75,NIFTY50INDEX
364,24-Jun-2011,5343.4,5477.85,5343.4,5471.25,140100077,6791.8,NIFTY50INDEX
365,27-Jun-2011,5441.2,5552.65,5434.25,5526.6,143402407,6707.54,NIFTY50INDEX
366,28-Jun-2011,5548.85,5558.3,5496.35,5545.3,114413706,5127.85,NIFTY50INDEX
367,29-Jun-2011,5566.5,5608.65,5566.5,5600.45,124593981,5463.96,NIFTY50INDEX
368,30-Jun-2011,5614.5,5657.9,5606.1,5647.4,179224275,8133.27,NIFTY50INDEX
369,01-Jul-2011,5705.75,5705.8,5609.75,5627.2,141092473,5590.28,NIFTY50INDEX
370,04-Jul-2011,5679.55,5679.65,5633.1,5650.5,103528865,4266.62,NIFTY50INDEX
371,05-Jul-2011,5659.85,5659.85,5612.3,5632.1,100776400,4938.19,NIFTY50INDEX
372,06-Jul-2011,5622.7,5655.4,5610.75,5625.45,86109914,4239.98,NIFTY50INDEX
373,07-Jul-2011,5633.35,5737.15,5632.95,5728.95,112220298,5439.55,NIFTY50INDEX
374,08-Jul-2011,5734.65,5740.4,5651.05,5660.65,129276449,5659.53,NIFTY50INDEX
375,11-Jul-2011,5648.05,5652.9,5601.7,5616.1,78899703,3579.63,NIFTY50INDEX
376,12-Jul-2011,5556.9,5580.25,5496.95,5526.15,104907108,5294.13,NIFTY50INDEX
377,13-Jul-2011,5542.05,5596.15,5541.4,5585.45,106019573,4702.05,NIFTY50INDEX
378,14-Jul-2011,5569.0,5653.95,5541.7,5599.8,123015471,5390.44,NIFTY50INDEX
379,15-Jul-2011,5602.95,5631.7,5562.75,5581.1,80426784,3668.42,NIFTY50INDEX
380,18-Jul-2011,5581.75,5596.6,5550.95,5567.05,73604991,3305.34,NIFTY50INDEX
381,19-Jul-2011,5569.85,5627.65,5557.2,5613.55,86555649,3983.28,NIFTY50INDEX
382,20-Jul-2011,5642.05,5645.4,5555.1,5567.05,87093214,3825.45,NIFTY50INDEX
383,21-Jul-2011,5554.6,5578.9,5532.7,5541.6,76327640,3681.07,NIFTY50INDEX
384,22-Jul-2011,5576.95,5642.2,5567.1,5633.95,106781617,5040.43,NIFTY50INDEX
385,25-Jul-2011,5633.8,5700.55,5616.7,5680.3,142008190,5622.44,NIFTY50INDEX
386,26-Jul-2011,5688.45,5702.25,5560.15,5574.85,134108563,6270.33,NIFTY50INDEX
387,27-Jul-2011,5588.55,5591.7,5521.5,5546.8,122321153,5358.36,NIFTY50INDEX
388,28-Jul-2011,5492.4,5512.1,5475.65,5487.75,164522151,6883.18,NIFTY50INDEX
389,29-Jul-2011,5479.0,5520.3,5453.95,5482.0,156128914,5901.53,NIFTY50INDEX
390,01-Aug-2011,5527.5,5551.9,5486.45,5516.8,98962726,4048.98,NIFTY50INDEX
391,02-Aug-2011,5493.2,5496.3,5433.65,5456.55,110372244,4236.41,NIFTY50INDEX
392,03-Aug-2011,5402.0,5422.6,5378.85,5404.8,133223864,5339.25,NIFTY50INDEX
393,04-Aug-2011,5412.4,5434.5,5323.15,5331.8,118482440,4820.07,NIFTY50INDEX
394,05-Aug-2011,5204.35,5229.65,5116.45,5211.25,196016865,7543.44,NIFTY50INDEX
395,08-Aug-2011,5083.85,5204.2,5054.05,5118.5,188307028,7326.93,NIFTY50INDEX
396,09-Aug-2011,4947.9,5167.0,4946.45,5072.85,233869015,9385.01,NIFTY50INDEX
397,10-Aug-2011,5196.55,5197.95,5123.35,5161.0,158404456,6289.41,NIFTY50INDEX
398,11-Aug-2011,5128.0,5184.95,5121.0,5138.3,113043482,4723.01,NIFTY50INDEX
399,12-Aug-2011,5194.4,5194.45,5053.35,5072.95,128834807,5909.91,NIFTY50INDEX
400,16-Aug-2011,5125.75,5132.2,5015.4,5035.8,130896704,5081.61,NIFTY50INDEX
401,17-Aug-2011,5030.3,5112.15,5017.25,5056.6,143342008,5472.63,NIFTY50INDEX
402,18-Aug-2011,5077.95,5078.6,4932.15,4944.15,139816131,5686.22,NIFTY50INDEX
403,19-Aug-2011,4859.3,4893.6,4796.1,4845.65,166702431,7317.33,NIFTY50INDEX
404,22-Aug-2011,4843.7,4910.05,4808.75,4898.8,123813921,5186.04,NIFTY50INDEX
405,23-Aug-2011,4925.15,4965.8,4863.8,4948.9,130010440,5519.36,NIFTY50INDEX
406,24-Aug-2011,4934.35,4962.4,4875.3,4888.9,129410652,5241.5,NIFTY50INDEX
407,25-Aug-2011,4914.65,4915.85,4825.05,4839.6,184913414,7921.11,NIFTY50INDEX
408,26-Aug-2011,4839.25,4872.0,4720.0,4747.8,149717732,5850.84,NIFTY50INDEX
409,29-Aug-2011,4806.2,4934.4,4806.05,4919.6,145125304,5576.71,NIFTY50INDEX
410,30-Aug-2011,4973.25,5016.25,4927.55,5001.0,181539730,7051.77,NIFTY50INDEX
411,02-Sep-2011,5109.8,5113.7,4993.35,5040.0,195055967,7689.7,NIFTY50INDEX
412,05-Sep-2011,4998.9,5030.3,4964.45,5017.2,162898218,6359.59,NIFTY50INDEX
413,06-Sep-2011,4993.35,5072.9,4942.9,5064.3,183680006,7278.0,NIFTY50INDEX
414,07-Sep-2011,5080.15,5154.5,5076.3,5124.65,193856202,6883.16,NIFTY50INDEX
415,08-Sep-2011,5139.2,5169.25,5098.25,5153.25,140855342,6093.78,NIFTY50INDEX
416,09-Sep-2011,5161.3,5163.75,5046.8,5059.45,158713071,6482.27,NIFTY50INDEX
417,12-Sep-2011,4981.7,4985.6,4911.25,4946.8,135500219,5175.51,NIFTY50INDEX
418,13-Sep-2011,4977.8,5030.15,4911.05,4940.95,146005268,5305.87,NIFTY50INDEX
419,14-Sep-2011,4965.05,5026.15,4917.4,5012.55,154276761,6416.57,NIFTY50INDEX
420,15-Sep-2011,5062.35,5091.45,4967.45,5075.7,153648925,5935.88,NIFTY50INDEX
421,16-Sep-2011,5123.35,5143.6,5068.1,5084.25,225187238,8379.56,NIFTY50INDEX
422,19-Sep-2011,5068.4,5068.4,5019.25,5031.95,115737842,4042.27,NIFTY50INDEX
423,20-Sep-2011,5042.55,5149.9,5035.25,5140.2,146599496,5504.69,NIFTY50INDEX
424,21-Sep-2011,5153.75,5168.4,5109.85,5133.25,132918171,5142.01,NIFTY50INDEX
425,22-Sep-2011,5054.45,5059.85,4907.75,4923.65,147608376,5675.35,NIFTY50INDEX
426,23-Sep-2011,4873.75,4930.25,4829.6,4867.75,205769423,7364.65,NIFTY50INDEX
427,26-Sep-2011,4878.6,4879.8,4758.85,4835.4,156079487,5475.64,NIFTY50INDEX
428,27-Sep-2011,4905.15,4982.95,4905.15,4971.25,151313966,5284.66,NIFTY50INDEX
429,28-Sep-2011,5005.5,5006.05,4918.45,4945.9,166872414,6078.49,NIFTY50INDEX
430,29-Sep-2011,4924.2,5034.25,4906.0,5015.45,216156088,8284.97,NIFTY50INDEX
431,30-Sep-2011,4990.15,5025.55,4924.3,4943.25,201962105,6764.12,NIFTY50INDEX
432,03-Oct-2011,4874.4,4879.15,4823.9,4849.5,148921569,5230.17,NIFTY50INDEX
433,04-Oct-2011,4823.5,4869.75,4728.3,4772.15,184413296,6736.87,NIFTY50INDEX
434,05-Oct-2011,4791.3,4827.8,4741.0,4751.3,179140481,6385.35,NIFTY50INDEX
435,07-Oct-2011,4883.65,4922.6,4861.2,4888.05,198288782,6914.62,NIFTY50INDEX
436,10-Oct-2011,4886.85,4991.15,4882.05,4979.6,188839545,6247.21,NIFTY50INDEX
437,11-Oct-2011,5019.9,5045.1,4964.0,4974.35,182038763,6386.8,NIFTY50INDEX
438,12-Oct-2011,5011.2,5109.8,4997.65,5099.4,188008562,7528.09,NIFTY50INDEX
439,13-Oct-2011,5130.8,5136.95,5067.65,5077.85,157302816,6319.82,NIFTY50INDEX
440,14-Oct-2011,5057.35,5141.4,5056.6,5132.3,157781872,6140.27,NIFTY50INDEX
441,17-Oct-2011,5156.2,5160.2,5084.5,5118.25,130460983,5029.13,NIFTY50INDEX
442,18-Oct-2011,5049.45,5057.5,5011.05,5037.5,125550565,5148.86,NIFTY50INDEX
443,19-Oct-2011,5080.45,5148.05,5075.3,5139.15,117468754,4776.09,NIFTY50INDEX
444,20-Oct-2011,5086.55,5099.0,5033.95,5091.9,119333986,4582.47,NIFTY50INDEX
445,21-Oct-2011,5106.6,5120.75,5037.95,5049.95,109893599,4733.71,NIFTY50INDEX
446,24-Oct-2011,5114.7,5145.65,5084.75,5098.35,126073195,4927.43,NIFTY50INDEX
447,25-Oct-2011,5137.9,5211.0,5085.55,5191.6,221084588,9967.24,NIFTY50INDEX
448,26-Oct-2011,5214.95,5219.25,5196.15,5201.8,27496887,1059.46,NIFTY50INDEX
449,28-Oct-2011,5341.9,5399.7,5322.8,5360.7,246078412,9151.2,NIFTY50INDEX
450,31-Oct-2011,5358.9,5360.25,5314.6,5326.6,149483502,5937.99,NIFTY50INDEX
451,01-Nov-2011,5278.6,5310.85,5238.3,5257.95,152491922,5651.67,NIFTY50INDEX
452,02-Nov-2011,5216.75,5300.1,5204.95,5258.45,144375106,4918.34,NIFTY50INDEX
453,03-Nov-2011,5241.55,5281.6,5201.85,5265.75,160282802,5716.17,NIFTY50INDEX
454,04-Nov-2011,5325.4,5326.45,5256.8,5284.2,149015829,5401.13,NIFTY50INDEX
455,08-Nov-2011,5292.25,5304.25,5252.0,5289.35,120652007,4159.75,NIFTY50INDEX
456,09-Nov-2011,5309.7,5317.5,5211.75,5221.05,146428609,6720.83,NIFTY50INDEX
457,11-Nov-2011,5159.75,5198.6,5142.25,5168.85,168514208,6929.85,NIFTY50INDEX
458,14-Nov-2011,5217.35,5228.9,5140.55,5148.35,134448100,5263.81,NIFTY50INDEX
459,15-Nov-2011,5131.2,5158.75,5052.85,5068.5,149592578,5201.21,NIFTY50INDEX
460,16-Nov-2011,5059.1,5065.2,4989.5,5030.45,161406885,5757.81,NIFTY50INDEX
461,17-Nov-2011,5027.1,5036.8,4919.45,4934.75,149238976,5277.65,NIFTY50INDEX
462,18-Nov-2011,4899.15,4915.9,4837.95,4905.8,192274363,6481.17,NIFTY50INDEX
463,21-Nov-2011,4873.8,4873.8,4764.8,4778.35,154119333,5509.53,NIFTY50INDEX
464,22-Nov-2011,4794.85,4854.0,4782.55,4812.35,174212435,6275.86,NIFTY50INDEX
465,23-Nov-2011,4779.5,4779.5,4640.95,4706.45,178819371,6199.31,NIFTY50INDEX
466,24-Nov-2011,4707.55,4771.1,4639.1,4756.45,213363083,7327.52,NIFTY50INDEX
467,25-Nov-2011,4731.3,4767.3,4693.1,4710.05,162839558,5812.61,NIFTY50INDEX
468,28-Nov-2011,4769.3,4859.1,4766.4,4851.3,145259101,4869.41,NIFTY50INDEX
469,29-Nov-2011,4864.2,4866.1,4787.1,4805.1,155570321,5786.83,NIFTY50INDEX
470,30-Nov-2011,4766.15,4851.55,4754.8,4832.05,282217865,11393.19,NIFTY50INDEX
471,01-Dec-2011,4970.85,5011.9,4916.7,4936.85,183915785,6699.33,NIFTY50INDEX
472,02-Dec-2011,4940.85,5062.55,4918.4,5050.15,180190935,6527.43,NIFTY50INDEX
473,05-Dec-2011,5036.5,5055.4,5002.55,5039.15,137254409,4689.58,NIFTY50INDEX
474,07-Dec-2011,5050.1,5099.25,5032.25,5062.6,169428273,6005.21,NIFTY50INDEX
475,08-Dec-2011,5037.4,5049.05,4921.45,4943.65,178853365,6029.68,NIFTY50INDEX
476,09-Dec-2011,4870.75,4918.35,4841.75,4866.7,173612823,6040.22,NIFTY50INDEX
477,12-Dec-2011,4906.85,4910.25,4755.55,4764.6,178338170,5926.0,NIFTY50INDEX
478,13-Dec-2011,4733.6,4824.7,4728.5,4800.6,181043707,5816.38,NIFTY50INDEX
479,14-Dec-2011,4788.7,4839.55,4750.4,4763.25,176252160,6324.86,NIFTY50INDEX
480,15-Dec-2011,4712.8,4768.65,4673.85,4746.35,200317864,6976.68,NIFTY50INDEX
481,16-Dec-2011,4752.5,4818.85,4628.2,4651.6,202060039,7284.93,NIFTY50INDEX
482,19-Dec-2011,4623.15,4623.15,4555.9,4613.1,176447660,6302.29,NIFTY50INDEX
483,20-Dec-2011,4635.8,4637.25,4531.15,4544.2,195304596,6279.01,NIFTY50INDEX
484,21-Dec-2011,4636.45,4707.35,4601.95,4693.15,211310871,6689.82,NIFTY50INDEX
485,22-Dec-2011,4636.9,4740.6,4632.95,4733.85,170789015,6017.0,NIFTY50INDEX
486,23-Dec-2011,4763.2,4763.45,4693.2,4714.0,141982548,4676.75,NIFTY50INDEX
487,26-Dec-2011,4718.15,4787.25,4718.15,4779.0,90847991,3034.39,NIFTY50INDEX
488,27-Dec-2011,4780.2,4800.5,4723.65,4750.5,104828343,3342.15,NIFTY50INDEX
489,28-Dec-2011,4756.2,4756.2,4685.65,4705.8,117463489,3657.52,NIFTY50INDEX
490,29-Dec-2011,4681.15,4701.8,4639.05,4646.25,146003804,5137.28,NIFTY50INDEX
491,30-Dec-2011,4659.95,4690.45,4608.9,4624.3,113900727,3785.33,NIFTY50INDEX
492,04-Jan-2010,5200.9,5238.45,5167.1,5232.2,148652424,6531.61,NIFTY50INDEX
493,05-Jan-2010,5277.15,5288.35,5242.4,5277.9,240844424,7969.62,NIFTY50INDEX
494,06-Jan-2010,5278.15,5310.85,5260.05,5281.8,216147837,7892.6,NIFTY50INDEX
495,07-Jan-2010,5281.8,5302.55,5244.75,5263.1,181246734,6890.99,NIFTY50INDEX
496,08-Jan-2010,5264.25,5276.75,5234.7,5244.75,201910800,7777.04,NIFTY50INDEX
497,11-Jan-2010,5263.8,5287.2,5227.8,5249.4,238011959,11080.55,NIFTY50INDEX
498,12-Jan-2010,5251.1,5300.5,5200.95,5210.4,206748015,8648.49,NIFTY50INDEX
499,13-Jan-2010,5212.6,5239.2,5169.55,5233.95,200774550,8430.48,NIFTY50INDEX
500,14-Jan-2010,5234.5,5272.85,5232.5,5259.9,171282618,7824.43,NIFTY50INDEX
501,15-Jan-2010,5259.9,5279.85,5242.45,5252.2,167242355,6927.87,NIFTY50INDEX
502,18-Jan-2010,5253.65,5292.5,5228.95,5274.85,153687597,6659.87,NIFTY50INDEX
503,19-Jan-2010,5274.2,5287.8,5218.65,5225.65,141424524,6197.52,NIFTY50INDEX
504,20-Jan-2010,5226.1,5256.7,5201.4,5221.7,167867201,7170.51,NIFTY50INDEX
505,21-Jan-2010,5220.2,5220.35,5085.45,5094.15,190009431,7943.76,NIFTY50INDEX
506,22-Jan-2010,5094.15,5094.15,4954.85,5036.0,270251977,10414.08,NIFTY50INDEX
507,25-Jan-2010,5034.55,5035.7,4983.05,5007.9,166405391,5714.17,NIFTY50INDEX
508,27-Jan-2010,5008.5,5008.5,4833.05,4853.1,274773820,9800.33,NIFTY50INDEX
509,28-Jan-2010,4863.0,4929.9,4824.95,4867.25,275868897,10614.04,NIFTY50INDEX
510,29-Jan-2010,4866.15,4893.7,4766.0,4882.05,265191792,10116.63,NIFTY50INDEX
511,01-Feb-2010,4882.05,4918.8,4827.15,4899.7,226819473,7255.33,NIFTY50INDEX
512,02-Feb-2010,4907.85,4951.15,4814.1,4830.1,235090748,7927.05,NIFTY50INDEX
513,03-Feb-2010,4831.0,4949.15,4831.0,4931.85,163105434,6448.29,NIFTY50INDEX
514,04-Feb-2010,4931.3,4931.3,4832.35,4845.35,167815142,6169.35,NIFTY50INDEX
515,05-Feb-2010,4819.65,4827.0,4692.35,4718.65,222362365,7609.87,NIFTY50INDEX
516,06-Feb-2010,4712.75,4768.15,4712.75,4757.25,22091127,643.11,NIFTY50INDEX
517,08-Feb-2010,4755.35,4799.05,4675.4,4760.4,205364363,6823.11,NIFTY50INDEX
518,09-Feb-2010,4760.55,4810.4,4739.35,4792.65,175452494,5819.47,NIFTY50INDEX
519,10-Feb-2010,4793.0,4826.85,4748.1,4757.2,185053448,6196.72,NIFTY50INDEX
520,11-Feb-2010,4757.25,4843.8,4757.25,4826.85,142638466,4917.21,NIFTY50INDEX
521,15-Feb-2010,4827.9,4845.6,4783.9,4801.95,153758927,5004.68,NIFTY50INDEX
522,16-Feb-2010,4801.8,4880.0,4791.35,4855.75,156011235,5240.97,NIFTY50INDEX
523,17-Feb-2010,4858.65,4929.7,4857.6,4914.0,176502266,6291.08,NIFTY50INDEX
524,18-Feb-2010,4915.1,4922.05,4873.7,4887.75,193513235,5763.98,NIFTY50INDEX
525,19-Feb-2010,4887.3,4887.3,4805.55,4844.9,194311305,5737.99,NIFTY50INDEX
526,22-Feb-2010,4849.35,4912.05,4845.9,4856.4,149362400,4591.6,NIFTY50INDEX
527,23-Feb-2010,4856.6,4884.1,4833.15,4870.05,129233916,4617.62,NIFTY50INDEX
528,24-Feb-2010,4869.55,4880.55,4834.65,4858.6,141213476,4842.23,NIFTY50INDEX
529,25-Feb-2010,4859.0,4880.15,4835.6,4859.75,179443119,6427.68,NIFTY50INDEX
530,26-Feb-2010,4858.5,4992.0,4858.45,4922.3,341137163,10987.94,NIFTY50INDEX
531,02-Mar-2010,4935.6,5029.45,4935.35,5017.0,233127111,8468.18,NIFTY50INDEX
532,03-Mar-2010,5015.8,5093.25,5015.1,5088.1,191791765,7375.98,NIFTY50INDEX
533,04-Mar-2010,5096.95,5096.95,5049.0,5080.25,205104948,6826.25,NIFTY50INDEX
534,05-Mar-2010,5080.55,5118.65,5068.05,5088.7,209604746,6307.8,NIFTY50INDEX
535,08-Mar-2010,5092.15,5147.1,5092.15,5124.0,187964711,7130.87,NIFTY50INDEX
536,09-Mar-2010,5121.05,5131.8,5094.35,5101.5,158734706,6364.07,NIFTY50INDEX
537,10-Mar-2010,5101.6,5137.4,5092.05,5116.25,167174523,6445.89,NIFTY50INDEX
538,11-Mar-2010,5116.35,5152.6,5102.1,5133.4,155698046,5500.07,NIFTY50INDEX
539,12-Mar-2010,5131.8,5158.1,5122.1,5137.0,152561763,5927.11,NIFTY50INDEX
540,15-Mar-2010,5134.45,5151.05,5101.2,5128.9,134878673,5301.12,NIFTY50INDEX
541,16-Mar-2010,5128.95,5209.25,5125.7,5198.1,120692486,5250.18,NIFTY50INDEX
542,17-Mar-2010,5198.45,5260.5,5177.15,5231.9,169767105,6291.05,NIFTY50INDEX
543,18-Mar-2010,5232.55,5255.65,5214.4,5245.9,160336720,5521.68,NIFTY50INDEX
544,19-Mar-2010,5246.8,5269.95,5237.1,5262.8,136871848,5558.7,NIFTY50INDEX
545,22-Mar-2010,5260.95,5260.95,5187.05,5205.2,130039411,5212.14,NIFTY50INDEX
546,23-Mar-2010,5205.85,5243.6,5193.4,5225.3,146479804,5673.78,NIFTY50INDEX
