,Date ,Open ,High ,Low ,Close ,Prev. Close ,Change ,% Change,Symbol
976,03-Feb-2014,16.82,18.34,16.82,18.27,16.82,1.45,8.62,INDIAVIX
977,04-Feb-2014,18.27,19.82,18.05,18.69,18.27,0.42,2.3,INDIAVIX
978,05-Feb-2014,18.69,20.09,17.74,18.93,18.69,0.24,1.28,INDIAVIX
979,06-Feb-2014,18.93,20.23,18.0,18.94,18.93,0.01,0.05,INDIAVIX
980,07-Feb-2014,18.94,19.11,17.7,18.55,18.94,-0.39,-2.06,INDIAVIX
981,10-Feb-2014,18.55,19.2,17.58,19.05,18.55,0.5,2.7,INDIAVIX
982,11-Feb-2014,19.05,19.05,17.4,18.63,19.05,-0.42,-2.2,INDIAVIX
983,12-Feb-2014,18.63,18.63,16.12,17.43,18.63,-1.2,-6.44,INDIAVIX
984,13-Feb-2014,17.43,17.96,15.22,17.8,17.43,0.37,2.12,INDIAVIX
985,14-Feb-2014,17.8,17.83,15.61,16.66,17.8,-1.14,-6.4,INDIAVIX
986,17-Feb-2014,16.66,17.02,15.54,15.83,16.66,-0.83,-4.98,INDIAVIX
987,18-Feb-2014,15.83,15.83,13.68,15.41,15.83,-0.42,-2.65,INDIAVIX
988,19-Feb-2014,15.41,15.41,14.05,15.07,15.41,-0.34,-2.21,INDIAVIX
989,20-Feb-2014,15.07,15.72,14.27,15.16,15.07,0.09,0.6,INDIAVIX
990,21-Feb-2014,15.16,15.16,13.88,14.04,15.16,-1.12,-7.39,INDIAVIX
991,24-Feb-2014,14.04,14.8275,13.685,14.3575,14.04,0.32,2.26,INDIAVIX
992,25-Feb-2014,14.3575,14.3575,13.5325,13.95,14.3575,-0.41,-2.84,INDIAVIX
993,26-Feb-2014,13.95,14.195,13.2375,13.955,13.95,0.01,0.04,INDIAVIX
994,28-Feb-2014,13.955,14.87,13.545,14.1775,13.955,0.22,1.59,INDIAVIX
995,03-Mar-2014,14.1775,15.7325,13.9425,15.2825,14.1775,1.11,7.79,INDIAVIX
996,04-Mar-2014,15.2825,15.3675,13.9275,14.3925,15.2825,-0.89,-5.82,INDIAVIX
997,05-Mar-2014,14.3925,14.4325,13.335,13.8425,14.3925,-0.55,-3.82,INDIAVIX
998,06-Mar-2014,13.8425,14.6425,12.5,14.475,13.8425,0.63,4.57,INDIAVIX
999,07-Mar-2014,14.475,16.905,13.2625,16.72,14.475,2.25,15.51,INDIAVIX
1000,10-Mar-2014,16.72,17.9875,15.95,17.7775,16.72,1.06,6.32,INDIAVIX
1001,11-Mar-2014,17.7775,17.9225,14.2675,17.325,17.7775,-0.45,-2.55,INDIAVIX
1002,12-Mar-2014,17.325,17.44,16.0875,17.04,17.325,-0.29,-1.65,INDIAVIX
1003,13-Mar-2014,17.04,17.0825,14.65,16.82,17.04,-0.22,-1.29,INDIAVIX
1004,14-Mar-2014,16.82,17.2875,14.2875,16.4475,16.82,-0.37,-2.21,INDIAVIX
1005,18-Mar-2014,16.4475,17.555,15.73,17.1275,16.4475,0.68,4.13,INDIAVIX
1006,19-Mar-2014,17.1275,17.325,15.6675,16.8825,17.1275,-0.25,-1.43,INDIAVIX
1007,20-Mar-2014,16.8825,17.145,15.4125,16.91,16.8825,0.03,0.16,INDIAVIX
1008,21-Mar-2014,16.91,16.91,14.3875,16.185,16.91,-0.73,-4.29,INDIAVIX
1009,22-Mar-2014,16.185,16.185,13.135,15.875,16.185,-0.31,-1.92,INDIAVIX
1010,24-Mar-2014,15.875,17.2,15.235,16.5375,15.875,0.66,4.17,INDIAVIX
1011,25-Mar-2014,16.5375,17.1275,15.415,16.92,16.5375,0.38,2.31,INDIAVIX
1012,26-Mar-2014,16.92,18.2525,15.72,17.765,16.92,0.85,4.99,INDIAVIX
1013,27-Mar-2014,17.765,18.725,17.235,18.3725,17.765,0.61,3.42,INDIAVIX
1014,28-Mar-2014,18.3725,19.15,17.095,18.63,18.3725,0.26,1.4,INDIAVIX
1015,31-Mar-2014,18.63,21.8,17.49,21.6225,18.63,2.99,16.06,INDIAVIX
1016,01-Apr-2014,21.6225,21.6725,19.5425,20.685,21.6225,-0.94,-4.34,INDIAVIX
1017,02-Apr-2014,20.685,21.295,16.8575,21.2125,20.685,0.53,2.55,INDIAVIX
1018,03-Apr-2014,21.2125,22.3125,17.3075,22.1075,21.2125,0.9,4.22,INDIAVIX
1019,04-Apr-2014,22.1075,22.83,16.6675,22.6875,22.1075,0.58,2.62,INDIAVIX
1020,07-Apr-2014,22.6875,25.49,17.6925,24.9525,22.6875,2.27,9.98,INDIAVIX
1021,09-Apr-2014,24.9525,27.0875,22.3925,26.9125,24.9525,1.96,7.85,INDIAVIX
1022,10-Apr-2014,26.9125,29.71,21.11,28.7175,26.9125,1.81,6.71,INDIAVIX
1023,11-Apr-2014,28.7175,29.48,20.825,29.185,28.7175,0.47,1.63,INDIAVIX
1024,15-Apr-2014,29.185,32.62,22.8725,31.875,29.185,2.69,9.22,INDIAVIX
1025,16-Apr-2014,31.875,32.0775,21.675,31.16,31.875,-0.72,-2.24,INDIAVIX
1026,17-Apr-2014,31.16,31.33,21.645,30.8525,31.16,-0.31,-0.99,INDIAVIX
1027,21-Apr-2014,30.8525,38.0425,30.8525,34.385,30.8525,3.53,11.45,INDIAVIX
1028,22-Apr-2014,34.385,37.23,32.94,33.355,34.385,-1.03,-3.0,INDIAVIX
1029,23-Apr-2014,33.355,34.25,28.07,31.1325,33.355,-2.22,-6.66,INDIAVIX
1030,25-Apr-2014,31.1325,32.98,30.115,30.68,31.1325,-0.45,-1.45,INDIAVIX
1031,28-Apr-2014,30.68,31.925,30.5025,31.385,30.68,0.71,2.3,INDIAVIX
1032,29-Apr-2014,31.385,32.435,30.4925,31.05,31.385,-0.34,-1.07,INDIAVIX
1033,30-Apr-2014,31.05,31.4625,30.025,30.5925,31.05,-0.46,-1.47,INDIAVIX
1034,02-May-2014,30.5925,33.4225,29.1825,33.055,30.5925,2.46,8.05,INDIAVIX
1035,05-May-2014,33.055,35.305,30.9875,34.1875,33.055,1.13,3.43,INDIAVIX
1036,06-May-2014,34.1875,34.3025,31.365,33.2675,34.1875,-0.92,-2.69,INDIAVIX
1037,07-May-2014,33.2675,34.455,30.3125,33.6125,33.2675,0.35,1.04,INDIAVIX
1038,08-May-2014,33.6125,35.01,29.61,34.3,33.6125,0.69,2.05,INDIAVIX
1039,09-May-2014,34.3,38.9575,32.6775,37.705,34.3,3.41,9.93,INDIAVIX
1040,12-May-2014,37.705,39.3,33.815,37.105,37.705,-0.6,-1.59,INDIAVIX
1041,13-May-2014,37.105,37.105,28.245,32.0475,37.105,-5.06,-13.63,INDIAVIX
1042,14-May-2014,32.0475,32.995,28.61,32.42,32.0475,0.37,1.16,INDIAVIX
1043,15-May-2014,32.42,37.48,31.1375,36.765,32.42,4.35,13.4,INDIAVIX
1044,16-May-2014,36.765,36.765,21.7375,24.2925,36.765,-12.47,-33.92,INDIAVIX
1045,19-May-2014,24.2925,24.2925,19.62,20.63,24.2925,-3.66,-15.08,INDIAVIX
1046,20-May-2014,20.63,21.13,16.17,19.2325,20.63,-1.4,-6.77,INDIAVIX
1047,21-May-2014,19.2325,19.2325,14.5575,17.91,19.2325,-1.32,-6.88,INDIAVIX
1048,22-May-2014,17.91,18.6825,14.7575,17.835,17.91,-0.08,-0.42,INDIAVIX
1049,23-May-2014,17.835,18.1025,13.9675,17.705,17.835,-0.13,-0.73,INDIAVIX
1050,26-May-2014,17.705,20.5975,14.59,19.84,17.705,2.14,12.06,INDIAVIX
1051,27-May-2014,19.84,21.415,17.775,19.1,19.84,-0.74,-3.73,INDIAVIX
1052,28-May-2014,19.1,19.5575,17.3375,17.5575,19.1,-1.54,-8.08,INDIAVIX
1053,29-May-2014,17.5575,17.775,16.17,16.69,17.5575,-0.87,-4.94,INDIAVIX
1054,30-May-2014,16.69,16.9475,15.8725,16.335,16.69,-0.36,-2.13,INDIAVIX
1055,02-Jun-2014,16.335,17.1025,15.7125,16.4975,16.335,0.16,0.99,INDIAVIX
1056,03-Jun-2014,16.4975,16.895,15.1625,15.795,16.4975,-0.7,-4.26,INDIAVIX
1057,04-Jun-2014,15.795,15.92,14.4425,15.565,15.795,-0.23,-1.46,INDIAVIX
1058,05-Jun-2014,15.565,16.0425,14.125,15.4475,15.565,-0.12,-0.75,INDIAVIX
1059,06-Jun-2014,15.4475,16.455,13.7425,15.9825,15.4475,0.54,3.46,INDIAVIX
1060,09-Jun-2014,15.9825,17.4225,14.6325,17.095,15.9825,1.11,6.96,INDIAVIX
1061,10-Jun-2014,17.095,18.125,14.385,16.6625,17.095,-0.43,-2.53,INDIAVIX
1062,11-Jun-2014,16.6625,17.5,14.0025,17.06,16.6625,0.4,2.39,INDIAVIX
1063,12-Jun-2014,17.06,17.4825,15.69,16.9025,17.06,-0.16,-0.92,INDIAVIX
1064,13-Jun-2014,16.9025,17.9625,14.5175,17.7625,16.9025,0.86,5.09,INDIAVIX
1065,16-Jun-2014,17.7625,18.535,15.255,17.9825,17.7625,0.22,1.24,INDIAVIX
1066,17-Jun-2014,17.9825,18.4775,16.605,17.695,17.9825,-0.29,-1.6,INDIAVIX
1067,18-Jun-2014,17.695,19.135,14.55,18.58,17.695,0.89,5.0,INDIAVIX
1068,19-Jun-2014,18.58,19.375,16.9575,18.7425,18.58,0.16,0.87,INDIAVIX
1069,20-Jun-2014,18.7425,19.245,15.5925,18.8475,18.7425,0.11,0.56,INDIAVIX
1070,23-Jun-2014,18.8475,19.535,17.815,18.9625,18.8475,0.12,0.61,INDIAVIX
1071,24-Jun-2014,18.9625,20.605,18.68,19.1875,18.9625,0.23,1.19,INDIAVIX
1072,25-Jun-2014,19.1875,20.1175,18.105,18.3125,19.1875,-0.88,-4.56,INDIAVIX
1073,26-Jun-2014,18.3125,18.4975,17.1025,17.7025,18.3125,-0.61,-3.33,INDIAVIX
1074,27-Jun-2014,17.7025,18.37,17.375,17.6275,17.7025,-0.08,-0.42,INDIAVIX
1075,30-Jun-2014,17.6275,18.4525,17.5925,17.8725,17.6275,0.25,1.39,INDIAVIX
1076,01-Jul-2014,17.8725,18.15,17.24,17.6625,17.8725,-0.21,-1.17,INDIAVIX
1077,02-Jul-2014,17.6625,17.79,17.09,17.57,17.6625,-0.09,-0.52,INDIAVIX
1078,03-Jul-2014,17.57,18.2625,17.2325,17.805,17.57,0.24,1.34,INDIAVIX
1079,04-Jul-2014,17.805,18.685,17.06,18.155,17.805,0.35,1.97,INDIAVIX
1080,07-Jul-2014,18.155,19.575,17.5525,19.4075,18.155,1.25,6.9,INDIAVIX
1081,08-Jul-2014,19.4075,19.9475,18.155,19.18,19.4075,-0.23,-1.17,INDIAVIX
1082,09-Jul-2014,19.18,19.305,18.01,18.1875,19.18,-0.99,-5.17,INDIAVIX
1083,10-Jul-2014,18.1875,18.1875,15.41,15.965,18.1875,-2.22,-12.22,INDIAVIX
1084,11-Jul-2014,15.965,16.0225,14.845,15.7225,15.965,-0.24,-1.52,INDIAVIX
1085,14-Jul-2014,15.7225,16.7075,14.9825,15.5625,15.7225,-0.16,-1.02,INDIAVIX
1086,15-Jul-2014,15.5625,15.5625,13.8425,14.7675,15.5625,-0.8,-5.11,INDIAVIX
1087,16-Jul-2014,14.7675,15.0825,13.815,14.73,14.7675,-0.04,-0.25,INDIAVIX
1088,17-Jul-2014,14.73,15.18,11.9425,14.965,14.73,0.24,1.6,INDIAVIX
1089,18-Jul-2014,14.965,15.5275,12.9775,15.095,14.965,0.13,0.87,INDIAVIX
1090,21-Jul-2014,15.095,15.505,13.625,14.8975,15.095,-0.2,-1.31,INDIAVIX
1091,22-Jul-2014,14.8975,14.8975,12.2475,14.64,14.8975,-0.26,-1.73,INDIAVIX
1092,23-Jul-2014,14.64,15.095,12.465,14.69,14.64,0.05,0.34,INDIAVIX
1093,24-Jul-2014,14.69,15.1475,12.4375,14.72,14.69,0.03,0.2,INDIAVIX
1094,25-Jul-2014,14.72,14.9975,12.7775,14.22,14.72,-0.5,-3.4,INDIAVIX
1095,28-Jul-2014,14.22,15.1,14.105,14.3225,14.22,0.1,0.72,INDIAVIX
1096,30-Jul-2014,14.3225,14.76,13.6925,13.8875,14.3225,-0.44,-3.04,INDIAVIX
1097,31-Jul-2014,13.8875,14.0675,13.125,13.8225,13.8875,-0.07,-0.47,INDIAVIX
1098,01-Aug-2014,13.8225,15.38,13.7125,15.22,13.8225,1.4,10.11,INDIAVIX
1099,04-Aug-2014,15.22,15.4725,14.3075,14.815,15.22,-0.41,-2.66,INDIAVIX
1100,05-Aug-2014,14.815,14.815,13.6675,13.9475,14.815,-0.87,-5.86,INDIAVIX
1101,06-Aug-2014,13.9475,14.565,12.9175,14.2975,13.9475,0.35,2.51,INDIAVIX
1102,07-Aug-2014,14.2975,14.455,13.02,14.1375,14.2975,-0.16,-1.12,INDIAVIX
1103,08-Aug-2014,14.1375,15.18,13.025,14.6175,14.1375,0.48,3.4,INDIAVIX
1104,11-Aug-2014,14.6175,14.7625,13.4825,13.9975,14.6175,-0.62,-4.24,INDIAVIX
1105,12-Aug-2014,13.9975,14.4275,12.33,13.4675,13.9975,-0.53,-3.79,INDIAVIX
1106,13-Aug-2014,13.4675,14.0875,12.72,13.7625,13.4675,0.3,2.19,INDIAVIX
1107,14-Aug-2014,13.7625,13.7625,11.8375,13.22,13.7625,-0.54,-3.94,INDIAVIX
1108,18-Aug-2014,13.22,14.195,11.9775,13.5025,13.22,0.28,2.14,INDIAVIX
1109,19-Aug-2014,13.5025,14.2075,11.945,13.905,13.5025,0.4,2.98,INDIAVIX
1110,20-Aug-2014,13.905,14.33,12.4575,13.66,13.905,-0.25,-1.76,INDIAVIX
1111,21-Aug-2014,13.66,14.36,12.0075,13.7325,13.66,0.07,0.53,INDIAVIX
1112,22-Aug-2014,13.7325,13.9725,12.2025,13.62,13.7325,-0.11,-0.82,INDIAVIX
1113,25-Aug-2014,13.62,14.165,12.0075,13.7875,13.62,0.17,1.23,INDIAVIX
1114,26-Aug-2014,13.7875,14.52,13.28,13.9025,13.7875,0.12,0.83,INDIAVIX
1115,27-Aug-2014,13.9025,13.9025,12.7425,13.0625,13.9025,-0.84,-6.04,INDIAVIX
1116,28-Aug-2014,13.0625,14.345,12.325,13.0675,13.0625,0.01,0.04,INDIAVIX
1117,01-Sep-2014,13.0675,13.675,12.8575,13.53,13.0675,0.46,3.54,INDIAVIX
1118,02-Sep-2014,13.53,13.91,12.485,13.4475,13.53,-0.08,-0.61,INDIAVIX
1119,03-Sep-2014,13.4475,13.9525,12.5675,13.3925,13.4475,-0.06,-0.41,INDIAVIX
1120,04-Sep-2014,13.3925,13.615,12.3975,13.0775,13.3925,-0.32,-2.35,INDIAVIX
1121,05-Sep-2014,13.0775,13.3075,12.305,12.935,13.0775,-0.14,-1.09,INDIAVIX
1122,08-Sep-2014,12.935,13.0725,12.1775,12.7925,12.935,-0.14,-1.1,INDIAVIX
1123,09-Sep-2014,12.7925,13.0425,11.0125,12.7575,12.7925,-0.04,-0.27,INDIAVIX
1124,10-Sep-2014,12.7575,13.11,11.805,12.93,12.7575,0.17,1.35,INDIAVIX
1125,11-Sep-2014,12.93,13.14,11.815,12.5175,12.93,-0.41,-3.19,INDIAVIX
1126,12-Sep-2014,12.5175,12.62,11.3975,12.365,12.5175,-0.15,-1.22,INDIAVIX
1127,15-Sep-2014,12.365,13.3625,12.0375,13.255,12.365,0.89,7.2,INDIAVIX
1128,16-Sep-2014,13.255,13.7325,12.0475,13.2825,13.255,0.03,0.21,INDIAVIX
1129,17-Sep-2014,13.2825,13.2825,11.2625,12.9475,13.2825,-0.34,-2.52,INDIAVIX
1130,18-Sep-2014,12.9475,12.9475,11.05,12.325,12.9475,-0.62,-4.81,INDIAVIX
1131,19-Sep-2014,12.325,12.4025,11.3825,11.8875,12.325,-0.44,-3.55,INDIAVIX
1132,22-Sep-2014,11.8875,12.4375,10.315,11.565,11.8875,-0.32,-2.71,INDIAVIX
1133,23-Sep-2014,11.565,12.8725,11.08,12.41,11.565,0.85,7.31,INDIAVIX
1134,24-Sep-2014,12.41,13.515,11.8875,12.535,12.41,0.13,1.01,INDIAVIX
1135,25-Sep-2014,12.535,13.8825,11.58,13.2975,12.535,0.76,6.08,INDIAVIX
1136,26-Sep-2014,13.2975,14.8325,12.5375,12.9275,13.2975,-0.37,-2.78,INDIAVIX
1137,29-Sep-2014,12.9275,14.2275,12.7675,13.385,12.9275,0.46,3.54,INDIAVIX
1138,30-Sep-2014,13.385,13.5675,12.7225,13.145,13.385,-0.24,-1.79,INDIAVIX
1139,01-Oct-2014,13.145,13.4775,12.8325,13.0,13.145,-0.15,-1.1,INDIAVIX
1140,07-Oct-2014,13.0,14.57,13.0,14.4625,13.0,1.46,11.25,INDIAVIX
1141,08-Oct-2014,14.4625,14.8475,13.675,14.1125,14.4625,-0.35,-2.42,INDIAVIX
1142,09-Oct-2014,14.1125,14.1125,12.7475,13.155,14.1125,-0.96,-6.78,INDIAVIX
1143,10-Oct-2014,13.155,14.455,12.445,14.33,13.155,1.18,8.93,INDIAVIX
1144,13-Oct-2014,14.33,15.23,14.0725,14.5,14.33,0.17,1.19,INDIAVIX
1145,14-Oct-2014,14.5,15.3025,12.9325,14.5925,14.5,0.09,0.64,INDIAVIX
1146,16-Oct-2014,14.5925,16.885,14.32,16.4325,14.5925,1.84,12.61,INDIAVIX
1147,17-Oct-2014,16.4325,16.855,14.7375,16.4,16.4325,-0.03,-0.2,INDIAVIX
1148,20-Oct-2014,16.4,16.4,12.94,14.19,16.4,-2.21,-13.48,INDIAVIX
1149,21-Oct-2014,14.19,14.19,11.98,13.33,14.19,-0.86,-6.06,INDIAVIX
1150,22-Oct-2014,13.33,13.33,12.04,13.03,13.33,-0.3,-2.25,INDIAVIX
1151,23-Oct-2014,13.03,13.115,11.845,12.8625,13.03,-0.17,-1.29,INDIAVIX
1152,27-Oct-2014,12.8625,13.795,11.9225,13.515,12.8625,0.65,5.07,INDIAVIX
1153,28-Oct-2014,13.515,13.655,12.035,13.3225,13.515,-0.19,-1.42,INDIAVIX
1154,29-Oct-2014,13.3225,13.595,12.54,13.005,13.3225,-0.32,-2.38,INDIAVIX
1155,30-Oct-2014,13.005,13.4575,11.7625,13.265,13.005,0.26,2.0,INDIAVIX
1156,31-Oct-2014,13.265,13.76,12.215,13.295,13.265,0.03,0.23,INDIAVIX
1157,03-Nov-2014,13.295,13.945,12.455,13.7375,13.295,0.44,3.33,INDIAVIX
1158,05-Nov-2014,13.7375,14.32,12.49,13.755,13.7375,0.02,0.13,INDIAVIX
1159,07-Nov-2014,13.755,14.7025,13.1225,14.11,13.755,0.36,2.58,INDIAVIX
1160,10-Nov-2014,14.11,17.21,12.975,13.93,14.11,-0.18,-1.28,INDIAVIX
1161,11-Nov-2014,13.93,15.485,12.72,14.8,13.93,0.87,6.25,INDIAVIX
1162,12-Nov-2014,14.8,14.8,12.5875,14.435,14.8,-0.37,-2.47,INDIAVIX
1163,13-Nov-2014,14.435,14.435,12.7125,13.8,14.435,-0.64,-4.4,INDIAVIX
1164,14-Nov-2014,13.8,14.2,11.3825,13.9725,13.8,0.17,1.25,INDIAVIX
1165,17-Nov-2014,13.9725,14.91,11.48,14.41,13.9725,0.44,3.13,INDIAVIX
1166,18-Nov-2014,14.41,14.905,10.84,14.065,14.41,-0.35,-2.39,INDIAVIX
1167,19-Nov-2014,14.065,14.6325,10.245,14.345,14.065,0.28,1.99,INDIAVIX
1168,20-Nov-2014,14.345,14.355,11.905,14.165,14.345,-0.18,-1.25,INDIAVIX
1169,21-Nov-2014,14.165,15.145,11.05,13.8525,14.165,-0.31,-2.21,INDIAVIX
1170,24-Nov-2014,13.8525,13.8525,9.3475,13.0175,13.8525,-0.84,-6.03,INDIAVIX
1171,25-Nov-2014,13.0175,14.2475,11.4525,13.525,13.0175,0.51,3.9,INDIAVIX
1172,26-Nov-2014,13.525,13.5375,10.6075,12.985,13.525,-0.54,-3.99,INDIAVIX
1173,27-Nov-2014,12.985,13.1175,11.65,12.7425,12.985,-0.24,-1.87,INDIAVIX
1174,28-Nov-2014,12.7425,13.125,11.595,12.8975,12.7425,0.16,1.22,INDIAVIX
1175,01-Dec-2014,12.8975,13.615,12.1975,13.2025,12.8975,0.31,2.36,INDIAVIX
1176,02-Dec-2014,13.2025,13.3325,12.205,12.395,13.2025,-0.81,-6.12,INDIAVIX
1177,03-Dec-2014,12.395,12.6075,11.2875,12.3675,12.395,-0.03,-0.22,INDIAVIX
1178,04-Dec-2014,12.3675,12.635,10.715,12.445,12.3675,0.08,0.63,INDIAVIX
1179,05-Dec-2014,12.445,12.445,11.325,11.95,12.445,-0.5,-3.98,INDIAVIX
1180,08-Dec-2014,11.95,12.6525,11.2275,12.2075,11.95,0.26,2.15,INDIAVIX
1181,09-Dec-2014,12.2075,13.0825,10.8225,12.495,12.2075,0.29,2.36,INDIAVIX
1182,10-Dec-2014,12.495,12.965,11.5725,12.2425,12.495,-0.25,-2.02,INDIAVIX
1183,11-Dec-2014,12.2425,12.9025,11.1875,12.7725,12.2425,0.53,4.33,INDIAVIX
1184,12-Dec-2014,12.7725,13.91,11.5325,13.7525,12.7725,0.98,7.67,INDIAVIX
1185,15-Dec-2014,13.7525,14.3275,12.565,14.02,13.7525,0.27,1.95,INDIAVIX
1186,16-Dec-2014,14.02,16.555,12.5725,16.3075,14.02,2.29,16.32,INDIAVIX
1187,17-Dec-2014,16.3075,19.0625,14.195,16.925,16.3075,0.62,3.79,INDIAVIX
1188,18-Dec-2014,16.925,16.925,13.9725,14.5975,16.925,-2.33,-13.75,INDIAVIX
1189,19-Dec-2014,14.5975,14.775,11.845,14.51,14.5975,-0.09,-0.6,INDIAVIX
1190,22-Dec-2014,14.51,15.5775,14.0225,14.21,14.51,-0.3,-2.07,INDIAVIX
1191,23-Dec-2014,14.21,16.115,13.5475,15.2975,14.21,1.09,7.65,INDIAVIX
1192,24-Dec-2014,15.2975,15.6125,14.3,15.07,15.2975,-0.23,-1.49,INDIAVIX
1193,26-Dec-2014,15.07,16.355,14.3975,14.645,15.07,-0.43,-2.82,INDIAVIX
1194,29-Dec-2014,14.645,15.0425,14.2175,14.5825,14.645,-0.06,-0.43,INDIAVIX
1195,30-Dec-2014,14.5825,15.2225,14.1425,14.8625,14.5825,0.28,1.92,INDIAVIX
1196,31-Dec-2014,14.8625,15.4025,14.6025,15.12,14.8625,0.26,1.73,INDIAVIX
1197,01-Jan-2015,15.12,15.5075,14.755,15.025,15.12,-0.1,-0.63,INDIAVIX
1198,02-Jan-2015,15.025,15.025,13.4825,13.795,15.025,-1.23,-8.19,INDIAVIX
1199,05-Jan-2015,13.795,14.405,13.1525,14.1525,13.795,0.36,2.59,INDIAVIX
1200,06-Jan-2015,14.1525,17.87,13.4575,17.42,14.1525,3.27,23.09,INDIAVIX
1201,07-Jan-2015,17.42,19.07,16.5025,18.14,17.42,0.72,4.13,INDIAVIX
1202,08-Jan-2015,18.14,18.14,15.3825,16.4725,18.14,-1.67,-9.19,INDIAVIX
1203,09-Jan-2015,16.4725,16.9075,14.4625,15.955,16.4725,-0.52,-3.14,INDIAVIX
1204,12-Jan-2015,15.955,17.5475,14.3725,16.11,15.955,0.16,0.97,INDIAVIX
1205,13-Jan-2015,16.11,16.81,14.5725,16.4825,16.11,0.37,2.31,INDIAVIX
1206,14-Jan-2015,16.4825,17.795,14.66,17.2475,16.4825,0.77,4.64,INDIAVIX
1207,15-Jan-2015,17.2475,17.2475,13.825,16.16,17.2475,-1.09,-6.31,INDIAVIX
1208,16-Jan-2015,16.16,17.4975,14.86,17.275,16.16,1.12,6.9,INDIAVIX
1209,19-Jan-2015,17.275,18.29,14.555,17.65,17.275,0.38,2.17,INDIAVIX
1210,20-Jan-2015,17.65,17.65,15.715,17.2725,17.65,-0.38,-2.14,INDIAVIX
1211,21-Jan-2015,17.2725,18.1425,14.33,17.7125,17.2725,0.44,2.55,INDIAVIX
1212,22-Jan-2015,17.7125,18.7625,14.205,18.565,17.7125,0.85,4.81,INDIAVIX
1213,23-Jan-2015,18.565,18.74,13.46,17.885,18.565,-0.68,-3.66,INDIAVIX
1214,27-Jan-2015,17.885,18.685,16.7775,18.085,17.885,0.2,1.12,INDIAVIX
1215,28-Jan-2015,18.085,20.145,17.62,19.77,18.085,1.69,9.32,INDIAVIX
1216,29-Jan-2015,19.77,20.5675,17.7025,19.4325,19.77,-0.34,-1.71,INDIAVIX
1217,30-Jan-2015,19.4325,21.21,18.325,20.1725,19.4325,0.74,3.81,INDIAVIX
1218,02-Feb-2015,20.1725,21.365,19.855,20.405,20.1725,0.23,1.15,INDIAVIX
1219,03-Feb-2015,20.405,20.48,19.0025,19.8075,20.405,-0.6,-2.93,INDIAVIX
1220,04-Feb-2015,19.8075,20.2925,17.9725,20.05,19.8075,0.24,1.22,INDIAVIX
1221,05-Feb-2015,20.05,20.89,18.26,20.615,20.05,0.57,2.82,INDIAVIX
1222,06-Feb-2015,20.615,21.24,18.72,20.685,20.615,0.07,0.34,INDIAVIX
1223,09-Feb-2015,20.685,22.1225,18.5875,22.015,20.685,1.33,6.43,INDIAVIX
1224,10-Feb-2015,22.015,22.015,19.85,21.1925,22.015,-0.82,-3.74,INDIAVIX
1225,11-Feb-2015,21.1925,21.5075,18.535,20.5025,21.1925,-0.69,-3.26,INDIAVIX
1226,12-Feb-2015,20.5025,20.96,17.93,20.1575,20.5025,-0.35,-1.68,INDIAVIX
1227,13-Feb-2015,20.1575,20.4475,16.98,20.1025,20.1575,-0.06,-0.27,INDIAVIX
1228,16-Feb-2015,20.1025,21.1175,17.475,20.825,20.1025,0.72,3.59,INDIAVIX
1229,18-Feb-2015,20.825,21.6475,18.6525,20.9125,20.825,0.09,0.42,INDIAVIX
1230,19-Feb-2015,20.9125,21.9075,19.4025,20.3975,20.9125,-0.52,-2.46,INDIAVIX
1231,20-Feb-2015,20.3975,21.5,19.235,21.2675,20.3975,0.87,4.27,INDIAVIX
1232,23-Feb-2015,21.2675,22.02,19.405,21.6325,21.2675,0.37,1.72,INDIAVIX
1233,24-Feb-2015,21.6325,22.0675,20.9175,21.55,21.6325,-0.08,-0.38,INDIAVIX
1234,25-Feb-2015,21.55,21.55,20.215,20.775,21.55,-0.78,-3.6,INDIAVIX
1235,26-Feb-2015,20.775,21.235,19.9425,20.58,20.775,-0.2,-0.94,INDIAVIX
1236,27-Feb-2015,20.58,20.58,19.3,19.57,20.58,-1.01,-4.91,INDIAVIX
1237,28-Feb-2015,19.57,19.57,16.6925,16.97,19.57,-2.6,-13.29,INDIAVIX
1238,02-Mar-2015,16.97,16.97,15.7425,15.8475,16.97,-1.12,-6.61,INDIAVIX
1239,03-Mar-2015,15.8475,15.9475,14.98,15.4925,15.8475,-0.36,-2.24,INDIAVIX
1240,04-Mar-2015,15.4925,15.4925,14.2975,15.1975,15.4925,-0.3,-1.9,INDIAVIX
1241,05-Mar-2015,15.1975,15.2475,13.97,14.4375,15.1975,-0.76,-5.0,INDIAVIX
1242,09-Mar-2015,14.4375,16.0075,13.315,15.8125,14.4375,1.38,9.52,INDIAVIX
1243,10-Mar-2015,15.8125,16.15,14.955,15.5325,15.8125,-0.28,-1.77,INDIAVIX
1244,11-Mar-2015,15.5325,15.61,14.245,15.13,15.5325,-0.4,-2.59,INDIAVIX
1245,12-Mar-2015,15.13,15.13,13.7825,14.75,15.13,-0.38,-2.51,INDIAVIX
1246,13-Mar-2015,14.75,15.235,13.45,14.965,14.75,0.22,1.46,INDIAVIX
1247,16-Mar-2015,14.965,15.37,14.3275,15.1775,14.965,0.21,1.42,INDIAVIX
1248,17-Mar-2015,15.1775,15.4625,13.43,15.1275,15.1775,-0.05,-0.33,INDIAVIX
