Date	Price	Open	High	Low	Volume	Chg%
Sep 04, 2012	16.5900	17.2800	17.2800	16.5900	0	-3.99%
Sep 03, 2012	17.2800	17.3000	17.5000	16.8600	0	-0.12%
Aug 31, 2012	17.3000	16.6700	17.3500	16.5900	0	3.78%
Aug 30, 2012	16.6700	16.7400	17.0400	16.5500	0	-0.42%
Aug 29, 2012	16.7400	16.3500	16.9000	15.6400	0	2.39%
Aug 28, 2012	16.3500	16.4700	16.7600	15.8000	0	-0.73%
Aug 27, 2012	16.4700	16.1600	17.0300	14.6800	0	1.92%
Aug 24, 2012	16.1600	16.1200	16.8000	15.6600	0	0.25%
Aug 23, 2012	16.1200	16.0000	16.3600	15.4400	0	0.75%
Aug 22, 2012	16.0000	16.3000	16.5300	15.7900	0	-1.84%
Aug 21, 2012	16.3000	15.7300	16.4900	15.7100	0	3.62%
Aug 17, 2012	15.7300	15.6900	16.0200	15.2100	0	0.25%
Aug 16, 2012	15.6900	15.6400	16.1300	15.0700	0	0.32%
Aug 14, 2012	15.6400	16.0100	16.1500	15.5700	0	-2.31%
Aug 13, 2012	16.0100	16.0700	16.6500	16.0000	0	-0.37%
Aug 10, 2012	16.0700	16.3300	16.5100	16.0300	0	-1.59%
Aug 09, 2012	16.3300	16.3700	16.7700	16.0400	0	-0.24%
Aug 08, 2012	16.3700	16.2100	16.7400	15.5100	0	0.99%
Aug 07, 2012	16.2100	16.2200	16.3300	15.7400	0	-0.06%
Aug 06, 2012	16.2200	16.1200	16.5100	15.6800	0	0.62%
Aug 03, 2012	16.1200	16.7700	16.9600	16.1200	0	-3.88%
Aug 02, 2012	16.7700	16.4500	16.9100	16.4500	0	1.95%
Aug 01, 2012	16.4500	16.0100	16.4800	15.8600	0	2.75%
Jul 31, 2012	16.0100	16.6000	17.1300	15.9300	0	-3.55%
Jul 30, 2012	16.6000	16.4400	17.3200	16.4300	0	0.97%
Jul 27, 2012	16.4400	16.3700	16.7500	15.4200	0	0.43%
Jul 26, 2012	16.3700	16.7500	17.5800	15.9200	0	-2.27%
Jul 25, 2012	16.7500	16.9700	18.1400	16.4800	0	-1.30%
Jul 24, 2012	16.9700	18.6600	18.6600	16.5600	0	-9.06%
Jul 23, 2012	18.6600	16.8900	18.6700	16.8900	0	10.48%
Jul 20, 2012	16.8900	16.3800	17.3100	15.8400	0	3.11%
Jul 19, 2012	16.3800	17.4400	17.4400	16.3300	0	-6.08%
Jul 18, 2012	17.4400	17.7800	17.8300	17.0600	0	-1.91%
Jul 17, 2012	17.7800	18.7700	18.7700	17.7200	0	-5.27%
Jul 16, 2012	18.7700	18.2600	19.0100	18.0800	0	2.79%
Jul 13, 2012	18.2600	18.7100	18.7100	17.6200	0	-2.41%
Jul 12, 2012	18.7100	18.3900	19.3100	18.0200	0	1.74%
Jul 11, 2012	18.3900	17.8300	18.5700	17.8000	0	3.14%
Jul 10, 2012	17.8300	18.7200	18.8700	17.8000	0	-4.75%
Jul 09, 2012	18.7200	18.0400	19.0900	18.0400	0	3.77%
Jul 06, 2012	18.0400	18.3500	18.6300	18.0400	0	-1.69%
Jul 05, 2012	18.3500	18.2700	18.7000	18.0900	0	0.44%
Jul 04, 2012	18.2700	18.5600	18.8300	17.4800	0	-1.56%
Jul 03, 2012	18.5600	19.0100	19.0100	18.1400	0	-2.37%
Jul 02, 2012	19.0100	19.0800	19.7000	18.7900	0	-0.37%
Jun 29, 2012	19.0800	20.6200	20.6200	18.8000	0	-7.47%
Jun 28, 2012	20.6200	20.3700	20.7300	19.5300	0	1.23%
Jun 27, 2012	20.3700	20.2300	20.8100	19.3900	0	0.69%
Jun 26, 2012	20.2300	21.5700	21.7600	20.0400	0	-6.21%
Jun 25, 2012	21.5700	20.5800	21.6300	20.0400	0	4.81%
Jun 22, 2012	20.5800	19.9400	21.5200	19.6100	0	3.21%
Jun 21, 2012	19.9400	21.0300	21.2200	19.4300	0	-5.18%
Jun 20, 2012	21.0300	21.4300	21.7200	20.1100	0	-1.87%
Jun 19, 2012	21.4300	22.6000	22.6000	21.0400	0	-5.18%
Jun 18, 2012	22.6000	25.5400	25.5400	22.2500	0	-11.51%
Jun 15, 2012	25.5400	25.7100	25.9200	24.4900	0	-0.66%
Jun 14, 2012	25.7100	24.3600	25.8200	23.4000	0	5.54%
Jun 13, 2012	24.3600	24.2000	25.3200	23.5300	0	0.66%
Jun 12, 2012	24.2000	25.0200	25.4300	23.9400	0	-3.28%
Jun 11, 2012	25.0200	23.4700	25.0200	23.4700	0	6.60%
Jun 08, 2012	23.4700	23.6400	24.7500	23.4500	0	-0.72%
Jun 07, 2012	23.6400	24.9000	25.0600	23.3400	0	-5.06%
Jun 06, 2012	24.9000	26.2600	26.2600	24.2600	0	-5.18%
Jun 05, 2012	26.2600	25.6000	26.6900	24.2700	0	2.58%
Jun 04, 2012	25.6000	26.7700	28.6500	25.6000	0	-4.37%
Jun 01, 2012	26.7700	25.2500	26.7700	24.8800	0	6.02%
May 31, 2012	25.2500	25.3000	25.9700	24.9900	0	-0.20%
May 30, 2012	25.3000	24.0300	25.5400	23.2900	0	5.29%
May 29, 2012	24.0300	23.6800	24.3300	22.7000	0	1.48%
May 28, 2012	23.6800	25.1400	25.4000	23.5900	0	-5.81%
May 25, 2012	25.1400	25.4900	26.6000	24.0600	0	-1.37%
May 24, 2012	25.4900	27.1300	27.1300	24.0000	0	-6.04%
May 23, 2012	27.1300	24.3900	27.2000	23.2100	0	11.23%
May 22, 2012	24.3900	23.9200	24.6300	22.6000	0	1.96%
May 21, 2012	23.9200	23.5500	24.3500	23.2000	0	1.57%
May 18, 2012	23.5500	23.5900	25.4500	22.5700	0	-0.17%
May 17, 2012	23.5900	23.7100	24.2700	22.2100	0	-0.51%
May 16, 2012	23.7100	22.2800	24.5400	22.2800	0	6.42%
May 15, 2012	22.2800	23.2600	23.2600	22.2000	0	-4.21%
May 14, 2012	23.2600	22.4800	23.5200	22.4800	0	3.47%
May 11, 2012	22.4800	22.7200	23.9300	22.3500	0	-1.06%
May 10, 2012	22.7200	23.0400	23.6400	22.0700	0	-1.39%
May 09, 2012	23.0400	22.1600	23.8700	22.0600	0	3.97%
May 08, 2012	22.1600	20.2200	22.3000	19.6500	0	9.59%
May 07, 2012	20.2200	21.1200	23.2300	20.1800	0	-4.26%
May 04, 2012	21.1200	19.2500	21.4500	19.2500	0	9.71%
May 03, 2012	19.2500	18.5400	19.8200	18.5400	0	3.83%
May 02, 2012	18.5400	17.8200	18.6100	17.8200	0	4.04%
Apr 30, 2012	17.8200	17.6100	18.5200	17.6100	0	-0.39%
Apr 27, 2012	17.8900	18.7400	19.1800	17.8500	0	-4.54%
Apr 26, 2012	18.7400	19.3300	19.4500	18.3100	0	-1.06%
Apr 25, 2012	18.9400	17.7600	20.4000	17.7600	0	-1.61%
Apr 24, 2012	19.2500	21.5700	21.5700	19.1300	0	-10.76%
Apr 23, 2012	21.5700	20.0900	21.5700	19.7100	0	7.37%
Apr 20, 2012	20.0900	19.3500	20.7500	19.0200	0	3.82%
Apr 19, 2012	19.3500	20.0300	20.0300	18.9900	0	-3.39%
Apr 18, 2012	20.0300	18.9300	20.2000	18.9300	0	-1.38%
Apr 17, 2012	20.3100	22.2300	22.7500	20.2900	0	-8.64%
Apr 16, 2012	22.2300	22.7500	23.2900	22.2300	0	-2.29%
Apr 13, 2012	22.7500	19.8600	23.1600	19.8600	0	4.45%
Apr 12, 2012	21.7800	22.2900	22.2900	21.7200	0	-2.29%
Apr 11, 2012	22.2900	21.9200	22.7500	21.6500	0	1.69%
Apr 10, 2012	21.9200	22.3300	22.8100	21.7300	0	-1.84%
Apr 09, 2012	22.3300	20.6300	22.4400	20.6300	0	8.24%
Apr 04, 2012	20.6300	20.0100	20.8500	20.0100	0	3.10%
Apr 03, 2012	20.0100	20.8800	20.8800	19.9300	0	-4.17%
Apr 02, 2012	20.8800	22.8600	22.9400	20.8800	0	-6.70%
Mar 30, 2012	22.3800	24.3300	24.3300	22.0700	0	-8.01%
Mar 29, 2012	24.3300	24.8700	25.8600	24.1900	0	-2.17%
Mar 28, 2012	24.8700	25.0500	25.8300	24.8200	0	-0.72%
Mar 27, 2012	25.0500	26.7400	27.1300	24.3200	0	-6.32%
Mar 26, 2012	26.7400	23.3400	27.4500	22.4000	0	14.57%
Mar 23, 2012	23.3400	24.7700	24.7700	22.8900	0	-5.77%
Mar 22, 2012	24.7700	21.0000	24.7700	20.5900	0	17.95%
Mar 21, 2012	21.0000	21.9400	21.9900	21.0000	0	-4.28%
Mar 20, 2012	21.9400	22.9700	22.9700	21.3600	0	-4.48%
Mar 19, 2012	22.9700	23.1300	23.8200	22.7900	0	-0.69%
Mar 16, 2012	23.1300	25.4200	25.4200	22.5800	0	-9.01%
Mar 15, 2012	25.4200	24.7200	25.6400	24.0400	0	2.83%
Mar 14, 2012	24.7200	24.7500	25.0900	23.0300	0	-0.12%
Mar 13, 2012	24.7500	26.2700	26.2700	24.6400	0	-5.79%
Mar 12, 2012	26.2700	25.4700	26.9300	24.9200	0	3.14%
Mar 09, 2012	25.4700	26.3300	26.3300	24.6000	0	-3.27%
Mar 07, 2012	26.3300	27.3400	27.3400	25.9700	0	-3.69%
Mar 06, 2012	27.3400	28.9200	28.9200	26.0500	0	-5.46%
Mar 05, 2012	28.9200	28.2000	29.5500	28.2000	0	2.55%
Mar 03, 2012	28.2000	27.8400	28.2000	27.1700	0	1.29%
Mar 02, 2012	27.8400	27.6700	28.3700	26.6200	0	0.61%
Mar 01, 2012	27.6700	26.9300	28.0200	26.5200	0	2.75%
Feb 29, 2012	26.9300	25.8500	27.0900	24.6900	0	4.18%
Feb 28, 2012	25.8500	27.3800	27.3800	25.7000	0	-5.59%
Feb 27, 2012	27.3800	24.8200	27.8700	24.8200	0	10.31%
Feb 24, 2012	24.8200	24.3300	25.7900	23.5900	0	2.01%
Feb 23, 2012	24.3300	26.8000	26.8000	24.1300	0	-9.22%
Feb 22, 2012	26.8000	26.2500	27.3000	25.6900	0	2.10%
Feb 21, 2012	26.2500	24.1800	27.1800	24.1800	0	8.56%
Feb 17, 2012	24.1800	23.3300	24.9100	21.8100	0	3.64%
Feb 16, 2012	23.3300	22.1000	23.8800	20.3000	0	5.57%
Feb 15, 2012	22.1000	22.7100	22.7100	21.7100	0	-2.69%
Feb 14, 2012	22.7100	23.7100	23.9200	22.7100	0	-4.22%
Feb 13, 2012	23.7100	23.8300	24.7600	23.1200	0	-0.50%
Feb 10, 2012	23.8300	23.3000	24.4700	22.9800	0	2.27%
Feb 09, 2012	23.3000	24.2700	24.6100	23.2500	0	-4.00%
Feb 08, 2012	24.2700	24.9100	25.0100	24.1700	0	-2.57%
Feb 07, 2012	24.9100	24.6600	25.1500	23.6900	0	1.18%
Feb 06, 2012	24.6200	24.0900	25.0200	23.5800	0	2.20%
Feb 03, 2012	24.0900	23.6900	24.4900	23.3500	0	1.69%
Feb 02, 2012	23.6900	22.8900	24.2600	21.8800	0	3.49%
Feb 01, 2012	22.8900	22.6600	23.4900	22.1700	0	1.02%
Jan 31, 2012	22.6600	23.4600	23.4600	22.3300	0	-3.41%
Jan 30, 2012	23.4600	21.7000	23.4800	21.7000	0	8.11%
Jan 27, 2012	21.7000	21.0200	22.2000	20.6800	0	3.24%
Jan 25, 2012	21.0200	21.4200	21.4200	18.6300	0	-1.87%
Jan 24, 2012	21.4200	22.1400	22.5100	20.7700	0	-3.25%
Jan 23, 2012	22.1400	21.9600	22.9100	21.9600	0	0.82%
Jan 20, 2012	21.9600	21.6800	22.3300	18.0100	0	1.29%
Jan 19, 2012	21.6800	22.6800	22.6800	20.8800	0	-4.41%
Jan 18, 2012	22.6800	22.6100	22.7500	21.9700	0	0.31%
Jan 17, 2012	22.6100	24.0700	24.0700	22.4800	0	-6.07%
Jan 16, 2012	24.0700	23.4800	24.9600	23.2200	0	2.51%
Jan 13, 2012	23.4800	24.0300	24.1500	23.2300	0	-2.29%
Jan 12, 2012	24.0300	24.5400	24.8500	23.7700	0	-2.08%
Jan 11, 2012	24.5400	24.0000	24.6400	23.3200	0	2.25%
Jan 10, 2012	24.0000	25.6800	25.6800	23.9600	0	-6.54%
Jan 09, 2012	25.6800	25.6500	26.5400	24.9100	0	0.12%
Jan 07, 2012	25.6500	25.6500	25.6500	25.6500	0	0.75%
Jan 06, 2012	25.4600	25.9100	26.4400	25.0900	0	-1.74%
Jan 05, 2012	25.9100	26.4100	26.6000	25.7200	0	-1.89%
Jan 04, 2012	26.4100	26.1600	26.8400	25.6000	0	0.96%
Jan 03, 2012	26.1600	27.5300	27.5300	25.9900	0	-4.98%
Jan 02, 2012	27.5300	27.1100	28.6800	27.1100	0	1.55%
Dec 30, 2011	27.1100	26.6200	27.7900	26.2500	0	1.84%
Dec 29, 2011	26.6200	26.7400	27.5500	26.4300	0	-0.45%
Dec 28, 2011	26.7400	26.2900	27.2400	25.9400	0	1.71%
Dec 27, 2011	26.2900	26.6000	27.0100	26.0300	0	-1.17%
Dec 26, 2011	26.6000	26.9900	27.9700	26.3100	0	-2.88%
Dec 23, 2011	27.3900	26.8400	27.9100	25.8100	0	2.05%
Dec 22, 2011	26.8400	27.3100	28.2300	26.5800	0	-2.51%
Dec 21, 2011	27.5300	28.8100	29.8800	27.5300	0	-9.83%
Dec 20, 2011	30.5300	30.5800	31.0200	29.5400	0	-0.16%
Dec 19, 2011	30.5800	29.6900	31.2700	29.6900	0	3.00%
Dec 16, 2011	29.6900	27.4800	29.6900	27.4800	0	3.05%
Dec 15, 2011	28.8100	28.7900	30.2600	27.9800	0	0.07%
Dec 14, 2011	28.7900	28.0800	29.3500	28.0800	0	2.42%
Dec 13, 2011	28.1100	28.4700	29.6100	28.1100	0	-3.96%
Dec 12, 2011	29.2700	27.2100	30.0000	27.2100	0	-0.88%
Dec 09, 2011	29.5300	28.0300	29.9800	28.0300	0	3.32%
Dec 08, 2011	28.5800	25.0000	29.0000	25.0000	0	8.01%
Dec 07, 2011	26.4600	24.5200	26.5800	24.5200	0	5.76%
Dec 05, 2011	25.0200	23.4000	25.7500	23.4000	0	4.29%
Dec 02, 2011	23.9900	24.0900	24.9000	23.3800	0	-4.12%
Dec 01, 2011	25.0200	26.5500	26.5500	23.3700	0	-5.76%
Nov 30, 2011	26.5500	26.4600	27.8500	26.1500	0	-1.19%
Nov 29, 2011	26.8700	26.6400	28.1500	26.2000	0	0.86%
Nov 28, 2011	26.6400	28.6300	28.7700	26.6400	0	-8.52%
Nov 25, 2011	29.1200	27.9500	30.1300	27.9500	0	4.19%
Nov 24, 2011	27.9500	24.8400	32.5200	24.8400	0	-8.90%
Nov 23, 2011	30.6800	27.3500	32.7100	26.9800	0	12.18%
Nov 22, 2011	27.3500	22.6400	28.9000	22.6400	0	-4.40%
Nov 21, 2011	28.6100	23.0700	28.6900	23.0700	0	7.64%
Nov 18, 2011	26.5800	26.9200	28.2300	26.2800	0	-1.26%
Nov 17, 2011	26.9200	25.0400	27.2700	24.7300	0	7.51%
Nov 16, 2011	25.0400	25.9700	27.2200	24.9300	0	-3.58%
Nov 15, 2011	25.9700	25.2900	26.0300	24.4300	0	2.69%
Nov 14, 2011	25.2900	24.7400	25.4700	24.0000	0	2.22%
Nov 11, 2011	24.7400	24.3000	25.9300	24.2700	0	1.81%
Nov 09, 2011	24.3000	23.7100	24.8200	20.1600	0	2.49%
Nov 08, 2011	23.7100	20.7500	24.7400	20.7500	0	1.20%
Nov 04, 2011	23.4300	21.1300	23.8800	21.1300	0	-4.99%
Nov 03, 2011	24.6600	24.8900	26.1800	24.4200	0	-0.92%
Nov 02, 2011	24.8900	24.0200	24.9200	23.5700	0	3.62%
Nov 01, 2011	24.0200	20.7300	24.6000	20.7300	0	6.00%
Oct 31, 2011	22.6600	20.2700	22.7900	20.2700	0	8.47%
Oct 28, 2011	20.8900	22.6900	22.6900	20.5700	0	-7.93%
Oct 26, 2011	22.6900	22.3100	22.6900	22.0100	0	1.70%
Oct 25, 2011	22.3100	25.2200	25.2200	22.0000	0	-11.54%
Oct 24, 2011	25.2200	26.3000	26.3000	24.5800	0	-4.11%
Oct 21, 2011	26.3000	25.6000	26.7000	24.3900	0	2.73%
Oct 20, 2011	25.6000	24.0500	26.5400	19.6000	0	6.44%
Oct 19, 2011	24.0500	25.9000	25.9000	23.5300	0	-7.14%
Oct 18, 2011	25.9000	25.4300	26.5900	25.3300	0	1.85%
Oct 17, 2011	25.4300	25.9800	26.5300	25.0000	0	-2.12%
Oct 14, 2011	25.9800	28.2400	28.3100	25.7300	0	-8.00%
Oct 13, 2011	28.2400	28.4100	28.5400	27.4200	0	-0.60%
Oct 12, 2011	28.4100	30.3000	30.3000	28.0100	0	-6.24%
Oct 11, 2011	30.3000	30.0300	30.9500	28.1500	0	0.90%
Oct 10, 2011	30.0300	33.0200	33.7100	30.0300	0	-9.06%
Oct 07, 2011	33.0200	35.3700	35.3700	29.9000	0	-6.64%
Oct 05, 2011	35.3700	37.1900	37.1900	34.7600	0	-4.89%
Oct 04, 2011	37.1900	35.0700	39.0200	34.7900	0	6.05%
Oct 03, 2011	35.0700	31.9400	36.0500	31.9400	0	9.80%
Sep 30, 2011	31.9400	31.0700	32.5200	30.2800	0	2.80%
Sep 29, 2011	31.0700	32.0000	32.8100	30.5000	0	-2.91%
Sep 28, 2011	32.0000	32.0100	34.1100	31.0300	0	-0.03%
Sep 27, 2011	32.0100	35.4300	35.4300	31.2400	0	-9.65%
Sep 26, 2011	35.4300	35.1600	38.1900	34.4700	0	0.77%
Sep 23, 2011	35.1600	33.8800	37.5500	33.5200	0	3.78%
Sep 22, 2011	33.8800	27.6700	34.9200	27.6700	0	22.44%
Sep 21, 2011	27.6700	27.2500	28.1700	25.9900	0	1.54%
Sep 20, 2011	27.2500	29.6000	29.6000	27.0100	0	-7.94%
Sep 19, 2011	29.6000	28.4500	30.7500	27.5600	0	4.04%
Sep 16, 2011	28.4500	30.7900	30.7900	28.3700	0	-7.60%
Sep 15, 2011	30.7900	32.4500	33.7200	29.9100	0	-5.12%
Sep 14, 2011	32.4500	32.7700	34.7400	31.2400	0	-0.98%
Sep 13, 2011	32.7700	32.7500	33.7100	29.4200	0	0.06%
Sep 12, 2011	32.7500	28.1500	32.9200	27.3100	0	16.34%
Sep 09, 2011	28.1500	27.6400	28.2800	26.1500	0	1.85%
Sep 08, 2011	27.6400	27.8600	28.6700	26.9800	0	-0.79%
Sep 07, 2011	27.8600	28.6600	28.7700	27.4000	0	-2.79%
Sep 06, 2011	28.6600	27.8300	30.5000	26.8100	0	2.98%
Sep 05, 2011	27.8300	26.0900	28.3200	26.0900	0	6.67%
Sep 02, 2011	26.0900	24.8800	26.3700	24.0100	0	4.86%
Aug 30, 2011	24.8800	26.0700	26.4000	24.4000	0	-4.56%
Aug 29, 2011	26.0700	33.2600	33.2600	25.6600	0	-21.62%
Aug 26, 2011	33.2600	27.9400	33.2600	27.7500	0	19.04%
Aug 25, 2011	27.9400	28.6000	30.3400	26.4100	0	-2.31%
Aug 24, 2011	28.6000	25.9200	29.2200	24.9300	0	10.34%
Aug 23, 2011	25.9200	27.0800	29.0600	25.2300	0	-4.28%
Aug 22, 2011	27.0800	29.1900	30.3500	27.0300	0	-7.23%
Aug 19, 2011	29.1900	27.4500	31.1300	25.9000	0	6.34%
Aug 18, 2011	27.4500	25.4800	27.8700	22.3500	0	7.73%
Aug 17, 2011	25.4800	26.4600	26.4600	24.5300	0	-3.70%
Aug 16, 2011	26.4600	27.0200	27.1300	24.9900	0	-2.07%
Aug 12, 2011	27.0200	29.0900	29.0900	25.6500	0	-7.12%
Aug 11, 2011	29.0900	28.9500	29.4900	27.4000	0	0.48%
Aug 10, 2011	28.9500	34.8800	34.8800	26.0900	0	-17.00%
Aug 09, 2011	34.8800	28.7800	37.0000	28.7800	0	21.20%
Aug 08, 2011	28.7800	24.9000	29.6500	24.9000	0	15.58%
Aug 05, 2011	24.9000	20.2200	26.4000	19.8400	0	23.15%
Aug 04, 2011	20.2200	19.4300	20.2800	19.2600	0	3.80%
Aug 03, 2011	19.4800	19.1500	19.9900	18.9800	0	1.72%
Aug 02, 2011	19.1500	18.7800	19.5100	18.3800	0	1.97%
Aug 01, 2011	18.7800	19.7700	19.7700	18.5800	0	-5.01%
Jul 29, 2011	19.7700	18.5100	19.8800	18.3900	0	6.81%
Jul 28, 2011	18.5100	18.2500	19.0400	18.2500	0	1.42%
Jul 27, 2011	18.2500	19.3000	19.3600	18.1300	0	-5.44%
Jul 26, 2011	19.3000	19.2000	19.5900	18.4100	0	0.52%
Jul 25, 2011	19.2000	17.9100	19.2300	16.5500	0	7.20%
Jul 22, 2011	17.9100	18.7500	18.7500	17.2700	0	-4.48%
Jul 21, 2011	18.7500	19.1100	19.1600	18.6400	0	-1.88%
Jul 20, 2011	19.1100	19.2500	19.4600	18.4800	0	-0.73%
Jul 19, 2011	19.2500	20.2000	20.2000	19.0800	0	-4.70%
Jul 18, 2011	20.2000	19.9500	20.4000	19.2900	0	1.25%
Jul 15, 2011	19.9500	19.9700	20.2600	19.0800	0	-0.10%
Jul 14, 2011	19.9700	19.5200	20.2900	17.8500	0	2.31%
Jul 13, 2011	19.5200	20.8300	20.8300	19.5000	0	-6.29%
Jul 12, 2011	20.8300	19.6900	21.2200	19.4100	0	5.79%
Jul 11, 2011	19.6900	18.6700	19.7100	18.6000	0	5.46%
Jul 08, 2011	18.6700	18.6200	18.7900	18.0200	0	0.27%
Jul 07, 2011	18.6200	18.3400	18.6200	17.3500	0	1.53%
Jul 06, 2011	18.3400	18.2500	18.4900	18.1200	0	0.49%
Jul 05, 2011	18.2500	18.1700	18.5200	17.7800	0	0.44%
Jul 04, 2011	18.1700	18.2100	18.7100	17.8400	0	-0.22%
Jul 01, 2011	18.2100	18.4100	18.4300	17.7900	0	-1.09%
Jun 30, 2011	18.4100	19.4600	19.4600	18.4100	0	-5.40%
Jun 29, 2011	19.4600	19.4900	19.5400	18.7600	0	-0.15%
Jun 28, 2011	19.4900	19.9900	19.9900	19.3200	0	-2.50%
Jun 27, 2011	19.9900	19.3200	20.3700	19.2100	0	3.47%
Jun 24, 2011	19.3200	19.5000	19.5000	18.2500	0	-0.92%
Jun 23, 2011	19.5000	20.8900	20.9500	19.4700	0	-6.65%
Jun 22, 2011	20.8900	21.3100	21.3100	20.2400	0	-1.97%
Jun 21, 2011	21.3100	22.1800	22.1800	20.9300	0	-3.92%
Jun 20, 2011	22.1800	20.2700	24.3800	19.7800	0	9.42%
Jun 17, 2011	20.2700	19.6600	20.2800	18.6000	0	3.10%
Jun 16, 2011	19.6600	19.1400	19.8600	18.3400	0	2.72%
Jun 15, 2011	19.1400	18.5100	19.2200	17.9000	0	3.40%
Jun 14, 2011	18.5100	18.9100	18.9100	17.5300	0	-2.12%
Jun 13, 2011	18.9100	18.5400	19.4100	18.2300	0	2.00%
Jun 10, 2011	18.5400	18.5800	19.7500	17.5500	0	-0.22%
Jun 09, 2011	18.5800	18.5800	19.0000	17.8000	0	0.00%
Jun 08, 2011	18.5800	18.0300	18.7200	17.7100	0	3.05%
Jun 07, 2011	18.0300	18.2100	18.5800	17.8400	0	-0.99%
Jun 06, 2011	18.2100	17.6100	18.8400	17.5900	0	3.41%
Jun 03, 2011	17.6100	17.9800	18.1700	16.9900	0	-2.06%
Jun 02, 2011	17.9800	16.7300	18.0400	16.7300	0	7.47%
Jun 01, 2011	16.7300	16.8200	17.4300	16.3600	0	-0.54%
May 31, 2011	16.8200	17.8700	17.8700	16.6700	0	-5.88%
May 30, 2011	17.8700	17.2500	18.8700	17.2500	0	3.59%
May 27, 2011	17.2500	19.1800	19.1800	17.1400	0	-10.06%
May 26, 2011	19.1800	20.6600	20.8500	18.5300	0	-7.16%
May 25, 2011	20.6600	19.9300	24.3100	19.3500	0	3.66%
May 24, 2011	19.9300	21.0400	21.3600	19.5500	0	-5.28%
May 23, 2011	21.0400	19.4500	23.4500	18.5200	0	8.17%
May 20, 2011	19.4500	20.4100	20.4100	18.4200	0	-4.70%
May 19, 2011	20.4100	20.7100	20.7200	19.1300	0	-1.45%
May 18, 2011	20.7100	21.0300	21.4200	19.4200	0	-1.52%
May 17, 2011	21.0300	21.4600	21.4600	19.7600	0	-2.00%
May 16, 2011	21.4600	20.6300	21.9700	19.9000	0	4.02%
May 13, 2011	20.6300	21.2300	21.2300	19.4000	0	-2.83%
May 12, 2011	21.2300	21.2400	21.4500	19.8300	0	-0.05%
May 11, 2011	21.2400	21.7400	21.7400	19.8900	0	-2.30%
May 10, 2011	21.7400	21.5000	21.9100	20.1900	0	1.12%
May 09, 2011	21.5000	20.9700	21.9500	19.9200	0	2.53%
May 06, 2011	20.9700	21.6000	21.6000	19.3600	0	-2.92%
May 05, 2011	21.6000	21.1800	21.7000	19.8800	0	1.98%
May 04, 2011	21.1800	21.5800	21.8100	20.5800	0	-1.85%
May 03, 2011	21.5800	20.8800	21.9400	20.3500	0	3.35%
May 02, 2011	20.8800	19.5800	21.1300	19.5800	0	6.64%
Apr 29, 2011	19.5800	20.9200	20.9200	18.4500	0	-6.41%
Apr 28, 2011	20.9200	21.3500	21.6500	20.2500	0	-2.01%
Apr 27, 2011	21.3500	21.7100	21.8900	20.7200	0	-1.66%
Apr 26, 2011	21.7100	20.9100	22.4200	20.8800	0	3.83%
Apr 25, 2011	20.9100	20.5100	21.6200	20.4100	0	1.95%
Apr 21, 2011	20.5100	20.9900	20.9900	19.8600	0	-2.29%
Apr 20, 2011	20.9900	22.0700	22.0700	20.7900	0	-4.89%
Apr 19, 2011	22.0700	22.4500	23.0400	21.5000	0	-1.69%
Apr 18, 2011	22.4500	21.5900	22.9900	21.1400	0	3.98%
Apr 15, 2011	21.5900	20.4100	22.4000	19.5400	0	5.78%
Apr 13, 2011	20.4100	21.2400	21.2900	20.2800	0	-3.91%
Apr 11, 2011	21.2400	20.5400	21.6300	20.3600	0	3.41%
Apr 08, 2011	20.5400	20.3200	21.0600	19.2400	0	1.08%
Apr 07, 2011	20.3200	20.3600	20.7900	19.9700	0	-0.20%
Apr 06, 2011	20.3600	19.9000	20.5400	19.4200	0	2.31%
Apr 05, 2011	19.9000	20.0600	20.7200	18.8400	0	-0.80%
Apr 04, 2011	20.0600	20.1100	21.0600	19.9000	0	-0.25%
Apr 01, 2011	20.1100	22.1800	22.1800	20.1000	0	-9.33%
Mar 31, 2011	22.1800	22.0400	22.9800	21.1300	0	0.64%
Mar 30, 2011	22.0400	21.2200	22.1400	19.9500	0	3.86%
Mar 29, 2011	21.2200	21.0200	22.1900	20.3700	0	0.95%
Mar 28, 2011	21.0200	20.4700	21.8700	20.2400	0	2.69%
Mar 25, 2011	20.4700	19.8400	20.6800	19.0000	0	3.18%
Mar 24, 2011	19.8400	20.9700	20.9700	18.8300	0	-5.39%
Mar 23, 2011	20.9700	22.2600	22.3700	20.9700	0	-5.80%
Mar 22, 2011	22.2600	25.2100	25.2100	22.1800	0	-11.70%
Mar 21, 2011	25.2100	25.8900	26.5900	23.6900	0	-2.63%
Mar 18, 2011	25.8900	25.2600	26.6000	23.2700	0	2.49%
Mar 17, 2011	25.2600	24.8900	26.1100	23.4700	0	1.49%
Mar 16, 2011	24.8900	26.6300	26.6300	24.1400	0	-6.53%
Mar 15, 2011	26.6300	23.3000	27.5200	23.3000	0	14.29%
Mar 14, 2011	23.3000	24.1300	24.6400	23.0700	0	-3.44%
Mar 11, 2011	24.1300	23.5300	25.2200	22.8700	0	2.55%
Mar 10, 2011	23.5300	23.2800	24.1700	22.6300	0	1.07%
Mar 09, 2011	23.2800	23.6700	24.2300	22.4600	0	-1.65%
Mar 08, 2011	23.6700	25.2200	25.2200	23.6300	0	-6.15%
